time,node,sf
200,pop53,e
200,pop53,c
200,pop55,b
200,pop55,a
200,pop55,d
200,pop55,c
200,pop55,e
200,pop57,b
200,pop57,a
200,pop57,c
200,pop57,d
200,pop57,e
200,pop10,e
200,pop11,c
200,pop50,d
200,pop50,e
200,pop3,c
200,pop3,b
200,pop18,e
200,pop23,b
200,pop23,c
200,pop28,a
200,pop28,c
300,pop2,a
300,pop2,b
300,pop2,d
300,pop2,c
300,pop2,e
300,pop5,b
300,pop5,a
300,pop5,c
300,pop5,d
300,pop5,e
300,pop8,b
300,pop8,a
300,pop8,d
300,pop8,c
300,pop8,e
300,pop9,d
300,pop9,e
300,pop12,a
300,pop12,b
300,pop12,c
300,pop12,d
300,pop12,e
300,pop15,a
300,pop15,b
300,pop15,c
300,pop15,d
300,pop15,e
300,pop16,d
300,pop16,a
300,pop16,e
300,pop16,b
300,pop16,c
300,pop22,b
300,pop22,d
300,pop22,e
300,pop22,a
300,pop22,c
300,pop24,b
300,pop24,a
300,pop24,d
300,pop24,c
300,pop24,e
300,pop26,b
300,pop26,a
300,pop26,c
300,pop27,d
300,pop27,b
300,pop27,e
300,pop27,a
300,pop27,c
300,pop29,d
300,pop29,e
300,pop35,b
300,pop35,a
300,pop35,c
300,pop35,d
300,pop35,e
300,pop38,b
300,pop38,a
300,pop38,c
300,pop38,d
300,pop38,e
300,pop39,b
300,pop39,a
300,pop39,d
300,pop39,c
300,pop39,e
300,pop40,b
300,pop40,a
300,pop40,c
300,pop41,d
300,pop41,e
300,pop41,a
300,pop41,b
300,pop41,c
300,pop43,b
300,pop43,a
300,pop43,c
300,pop43,d
300,pop43,e
300,pop46,d
300,pop46,e
300,pop46,b
300,pop46,a
300,pop46,c
300,pop47,b
300,pop47,a
300,pop47,c
300,pop47,d
300,pop47,e
300,pop49,d
300,pop49,b
300,pop49,e
300,pop49,a
300,pop49,c
300,pop51,a
300,pop51,b
300,pop51,c
300,pop51,d
300,pop51,e
300,pop52,a
300,pop52,b
300,pop52,c
300,pop52,d
300,pop52,e
300,pop53,a
300,pop53,b
300,pop53,d
300,pop53,e
300,pop53,c
300,pop55,b
300,pop55,a
300,pop55,d
300,pop55,c
300,pop55,e
300,pop57,b
300,pop57,a
300,pop57,c
300,pop57,d
300,pop57,e
300,pop10,e
300,pop11,c
300,pop50,d
300,pop50,e
300,pop3,c
300,pop3,b
300,pop18,e
300,pop23,b
300,pop23,c
300,pop28,a
300,pop28,c
400,pop2,a
400,pop2,b
400,pop2,d
400,pop2,c
400,pop2,e
400,pop5,b
400,pop5,a
400,pop5,c
400,pop5,d
400,pop5,e
400,pop8,b
400,pop8,a
400,pop8,d
400,pop8,c
400,pop8,e
400,pop9,d
400,pop9,e
400,pop12,a
400,pop12,b
400,pop12,c
400,pop12,d
400,pop12,e
400,pop15,a
400,pop15,b
400,pop15,c
400,pop15,d
400,pop15,e
400,pop16,d
400,pop16,a
400,pop16,e
400,pop16,b
400,pop16,c
400,pop22,b
400,pop22,d
400,pop22,e
400,pop22,a
400,pop22,c
400,pop24,b
400,pop24,a
400,pop24,d
400,pop24,c
400,pop24,e
400,pop26,b
400,pop26,a
400,pop26,c
400,pop27,d
400,pop27,b
400,pop27,e
400,pop27,a
400,pop27,c
400,pop29,d
400,pop29,e
400,pop29,b
400,pop35,b
400,pop35,a
400,pop35,c
400,pop35,d
400,pop35,e
400,pop38,b
400,pop38,a
400,pop38,c
400,pop38,d
400,pop38,e
400,pop39,b
400,pop39,a
400,pop39,d
400,pop39,c
400,pop39,e
400,pop40,b
400,pop40,a
400,pop40,c
400,pop40,e
400,pop41,d
400,pop41,e
400,pop41,a
400,pop41,b
400,pop41,c
400,pop43,b
400,pop43,a
400,pop43,c
400,pop43,d
400,pop43,e
400,pop46,d
400,pop46,e
400,pop46,b
400,pop46,a
400,pop46,c
400,pop47,b
400,pop47,a
400,pop47,c
400,pop47,d
400,pop47,e
400,pop49,d
400,pop49,b
400,pop49,e
400,pop49,a
400,pop49,c
400,pop51,a
400,pop51,b
400,pop51,c
400,pop51,d
400,pop51,e
400,pop52,a
400,pop52,b
400,pop52,c
400,pop52,d
400,pop52,e
400,pop53,a
400,pop53,b
400,pop53,d
400,pop53,e
400,pop53,c
400,pop55,b
400,pop55,a
400,pop55,d
400,pop55,c
400,pop55,e
400,pop57,b
400,pop57,a
400,pop57,c
400,pop57,d
400,pop57,e
400,pop10,e
400,pop10,b
400,pop10,c
400,pop11,c
400,pop50,d
400,pop50,e
400,pop3,c
400,pop3,b
400,pop18,e
400,pop18,a
400,pop18,b
400,pop18,c
400,pop23,b
400,pop23,c
400,pop23,e
400,pop28,a
400,pop28,c
400,pop14,d
500,pop2,a
500,pop2,b
500,pop2,d
500,pop2,c
500,pop2,e
500,pop5,b
500,pop5,a
500,pop5,c
500,pop5,d
500,pop5,e
500,pop8,b
500,pop8,a
500,pop8,d
500,pop8,c
500,pop8,e
500,pop9,d
500,pop9,e
500,pop12,a
500,pop12,b
500,pop12,c
500,pop12,d
500,pop12,e
500,pop15,a
500,pop15,b
500,pop15,c
500,pop15,d
500,pop15,e
500,pop16,d
500,pop16,a
500,pop16,e
500,pop16,b
500,pop16,c
500,pop22,b
500,pop22,d
500,pop22,e
500,pop22,a
500,pop22,c
500,pop24,b
500,pop24,a
500,pop24,d
500,pop24,c
500,pop24,e
500,pop26,b
500,pop26,a
500,pop26,c
500,pop27,d
500,pop27,b
500,pop27,e
500,pop27,a
500,pop27,c
500,pop29,d
500,pop29,e
500,pop29,b
500,pop35,b
500,pop35,a
500,pop35,c
500,pop35,d
500,pop35,e
500,pop38,b
500,pop38,a
500,pop38,c
500,pop38,d
500,pop38,e
500,pop39,b
500,pop39,a
500,pop39,d
500,pop39,c
500,pop39,e
500,pop40,b
500,pop40,a
500,pop40,c
500,pop40,e
500,pop41,d
500,pop41,e
500,pop41,a
500,pop41,b
500,pop41,c
500,pop43,b
500,pop43,a
500,pop43,c
500,pop43,d
500,pop43,e
500,pop46,d
500,pop46,e
500,pop46,b
500,pop46,a
500,pop46,c
500,pop47,b
500,pop47,a
500,pop47,c
500,pop47,d
500,pop47,e
500,pop49,d
500,pop49,b
500,pop49,e
500,pop49,a
500,pop49,c
500,pop51,a
500,pop51,b
500,pop51,c
500,pop51,d
500,pop51,e
500,pop52,a
500,pop52,b
500,pop52,c
500,pop52,d
500,pop52,e
500,pop53,a
500,pop53,b
500,pop53,d
500,pop53,e
500,pop53,c
500,pop55,b
500,pop55,a
500,pop55,d
500,pop55,c
500,pop55,e
500,pop57,b
500,pop57,a
500,pop57,c
500,pop57,d
500,pop57,e
500,pop10,e
500,pop10,b
500,pop10,c
500,pop11,c
500,pop50,d
500,pop50,e
500,pop3,c
500,pop3,b
500,pop18,e
500,pop18,a
500,pop18,b
500,pop18,c
500,pop23,b
500,pop23,c
500,pop23,e
500,pop28,a
500,pop28,c
500,pop14,d
500,pop48,a
500,pop30,b
500,pop30,c
500,pop1,a
500,pop0,b
500,pop0,c
600,pop2,a
600,pop2,b
600,pop2,d
600,pop2,c
600,pop2,e
600,pop5,b
600,pop5,a
600,pop5,c
600,pop5,d
600,pop5,e
600,pop8,b
600,pop8,a
600,pop8,d
600,pop8,c
600,pop8,e
600,pop9,d
600,pop9,e
600,pop12,a
600,pop12,b
600,pop12,c
600,pop12,d
600,pop12,e
600,pop15,a
600,pop15,b
600,pop15,c
600,pop15,d
600,pop15,e
600,pop16,d
600,pop16,a
600,pop16,e
600,pop16,b
600,pop16,c
600,pop22,b
600,pop22,d
600,pop22,e
600,pop22,a
600,pop22,c
600,pop24,b
600,pop24,a
600,pop24,d
600,pop24,c
600,pop24,e
600,pop26,b
600,pop26,a
600,pop26,c
600,pop27,d
600,pop27,b
600,pop27,e
600,pop27,a
600,pop27,c
600,pop29,d
600,pop29,e
600,pop29,b
600,pop35,b
600,pop35,a
600,pop35,c
600,pop35,d
600,pop35,e
600,pop38,b
600,pop38,a
600,pop38,c
600,pop38,d
600,pop38,e
600,pop39,b
600,pop39,a
600,pop39,d
600,pop39,c
600,pop39,e
600,pop40,b
600,pop40,a
600,pop40,c
600,pop40,e
600,pop41,d
600,pop41,e
600,pop41,a
600,pop41,b
600,pop41,c
600,pop43,b
600,pop43,a
600,pop43,c
600,pop43,d
600,pop43,e
600,pop46,d
600,pop46,e
600,pop46,b
600,pop46,a
600,pop46,c
600,pop47,b
600,pop47,a
600,pop47,c
600,pop47,d
600,pop47,e
600,pop49,d
600,pop49,b
600,pop49,e
600,pop49,a
600,pop49,c
600,pop51,a
600,pop51,b
600,pop51,c
600,pop51,d
600,pop51,e
600,pop52,a
600,pop52,b
600,pop52,c
600,pop52,d
600,pop52,e
600,pop53,a
600,pop53,b
600,pop53,d
600,pop53,e
600,pop53,c
600,pop55,b
600,pop55,a
600,pop55,d
600,pop55,c
600,pop55,e
600,pop57,b
600,pop57,a
600,pop57,c
600,pop57,d
600,pop57,e
600,pop10,e
600,pop10,b
600,pop10,c
600,pop11,c
600,pop50,d
600,pop50,e
600,pop3,c
600,pop3,b
600,pop18,e
600,pop18,a
600,pop18,b
600,pop18,c
600,pop23,b
600,pop23,c
600,pop23,e
600,pop28,a
600,pop28,c
600,pop14,d
600,pop48,a
600,pop30,b
600,pop30,c
600,pop1,a
600,pop1,d
600,pop0,b
600,pop0,c
600,pop0,e
600,pop21,e
600,pop21,b
600,pop34,c
600,pop56,a
700,pop2,a
700,pop2,b
700,pop2,d
700,pop2,c
700,pop2,e
700,pop5,b
700,pop5,a
700,pop5,c
700,pop5,d
700,pop5,e
700,pop8,b
700,pop8,a
700,pop8,d
700,pop8,c
700,pop8,e
700,pop9,d
700,pop9,e
700,pop12,a
700,pop12,b
700,pop12,c
700,pop12,d
700,pop12,e
700,pop15,a
700,pop15,b
700,pop15,c
700,pop15,d
700,pop15,e
700,pop16,d
700,pop16,a
700,pop16,e
700,pop16,b
700,pop16,c
700,pop22,b
700,pop22,d
700,pop22,e
700,pop22,a
700,pop22,c
700,pop24,b
700,pop24,a
700,pop24,d
700,pop24,c
700,pop24,e
700,pop26,b
700,pop26,a
700,pop26,c
700,pop27,d
700,pop27,b
700,pop27,e
700,pop27,a
700,pop27,c
700,pop29,d
700,pop29,e
700,pop29,b
700,pop35,b
700,pop35,a
700,pop35,c
700,pop35,d
700,pop35,e
700,pop38,b
700,pop38,a
700,pop38,c
700,pop38,d
700,pop38,e
700,pop39,b
700,pop39,a
700,pop39,d
700,pop39,c
700,pop39,e
700,pop40,b
700,pop40,a
700,pop40,c
700,pop40,e
700,pop41,d
700,pop41,e
700,pop41,a
700,pop41,b
700,pop41,c
700,pop43,b
700,pop43,a
700,pop43,c
700,pop43,d
700,pop43,e
700,pop46,d
700,pop46,e
700,pop46,b
700,pop46,a
700,pop46,c
700,pop47,b
700,pop47,a
700,pop47,c
700,pop47,d
700,pop47,e
700,pop49,d
700,pop49,b
700,pop49,e
700,pop49,a
700,pop49,c
700,pop51,a
700,pop51,b
700,pop51,c
700,pop51,d
700,pop51,e
700,pop52,a
700,pop52,b
700,pop52,c
700,pop52,d
700,pop52,e
700,pop53,a
700,pop53,b
700,pop53,d
700,pop53,e
700,pop53,c
700,pop55,b
700,pop55,a
700,pop55,d
700,pop55,c
700,pop55,e
700,pop57,b
700,pop57,a
700,pop57,c
700,pop57,d
700,pop57,e
700,pop10,e
700,pop10,b
700,pop10,c
700,pop11,c
700,pop11,a
700,pop50,d
700,pop50,e
700,pop50,b
700,pop3,c
700,pop3,b
700,pop3,a
700,pop3,e
700,pop18,e
700,pop18,a
700,pop18,b
700,pop18,c
700,pop23,b
700,pop23,c
700,pop23,e
700,pop23,a
700,pop28,a
700,pop28,c
700,pop14,d
700,pop48,a
700,pop48,b
700,pop30,b
700,pop30,c
700,pop1,a
700,pop1,d
700,pop0,b
700,pop0,c
700,pop0,e
700,pop21,e
700,pop21,b
700,pop21,a
700,pop34,c
700,pop56,a
800,pop2,a
800,pop2,b
800,pop2,d
800,pop2,c
800,pop2,e
800,pop5,b
800,pop5,a
800,pop5,c
800,pop5,d
800,pop5,e
800,pop8,b
800,pop8,a
800,pop8,d
800,pop8,c
800,pop8,e
800,pop9,d
800,pop9,e
800,pop12,a
800,pop12,b
800,pop12,c
800,pop12,d
800,pop12,e
800,pop15,a
800,pop15,b
800,pop15,c
800,pop15,d
800,pop15,e
800,pop16,d
800,pop16,a
800,pop16,e
800,pop16,b
800,pop16,c
800,pop22,b
800,pop22,d
800,pop22,e
800,pop22,a
800,pop22,c
800,pop24,b
800,pop24,a
800,pop24,d
800,pop24,c
800,pop24,e
800,pop26,b
800,pop26,a
800,pop26,c
800,pop27,d
800,pop27,b
800,pop27,e
800,pop27,a
800,pop27,c
800,pop29,d
800,pop29,e
800,pop29,b
800,pop35,b
800,pop35,a
800,pop35,c
800,pop35,d
800,pop35,e
800,pop38,b
800,pop38,a
800,pop38,c
800,pop38,d
800,pop38,e
800,pop39,b
800,pop39,a
800,pop39,d
800,pop39,c
800,pop39,e
800,pop40,b
800,pop40,a
800,pop40,c
800,pop40,e
800,pop41,d
800,pop41,e
800,pop41,a
800,pop41,b
800,pop41,c
800,pop43,b
800,pop43,a
800,pop43,c
800,pop43,d
800,pop43,e
800,pop46,d
800,pop46,e
800,pop46,b
800,pop46,a
800,pop46,c
800,pop47,b
800,pop47,a
800,pop47,c
800,pop47,d
800,pop47,e
800,pop49,d
800,pop49,b
800,pop49,e
800,pop49,a
800,pop49,c
800,pop51,a
800,pop51,b
800,pop51,c
800,pop51,d
800,pop51,e
800,pop52,a
800,pop52,b
800,pop52,c
800,pop52,d
800,pop52,e
800,pop53,a
800,pop53,b
800,pop53,d
800,pop53,e
800,pop53,c
800,pop55,b
800,pop55,a
800,pop55,d
800,pop55,c
800,pop55,e
800,pop57,b
800,pop57,a
800,pop57,c
800,pop57,d
800,pop57,e
800,pop10,e
800,pop10,b
800,pop10,c
800,pop11,c
800,pop11,a
800,pop50,d
800,pop50,e
800,pop50,b
800,pop3,c
800,pop3,b
800,pop3,a
800,pop3,e
800,pop18,e
800,pop18,a
800,pop18,b
800,pop18,c
800,pop23,b
800,pop23,c
800,pop23,e
800,pop23,a
800,pop28,a
800,pop28,c
800,pop14,d
800,pop48,a
800,pop48,b
800,pop30,b
800,pop30,c
800,pop1,a
800,pop1,d
800,pop0,b
800,pop0,c
800,pop0,e
800,pop21,e
800,pop21,b
800,pop21,a
800,pop21,c
800,pop34,c
800,pop56,a
800,pop44,d
800,pop17,a
800,pop17,c
800,pop45,e
800,pop25,c
800,pop25,b
900,pop2,a
900,pop2,b
900,pop2,d
900,pop2,c
900,pop2,e
900,pop5,b
900,pop5,a
900,pop5,c
900,pop5,d
900,pop5,e
900,pop8,b
900,pop8,a
900,pop8,d
900,pop8,c
900,pop8,e
900,pop9,d
900,pop9,e
900,pop12,a
900,pop12,b
900,pop12,c
900,pop12,d
900,pop12,e
900,pop15,a
900,pop15,b
900,pop15,c
900,pop15,d
900,pop15,e
900,pop16,d
900,pop16,a
900,pop16,e
900,pop16,b
900,pop16,c
900,pop22,b
900,pop22,d
900,pop22,e
900,pop22,a
900,pop22,c
900,pop24,b
900,pop24,a
900,pop24,d
900,pop24,c
900,pop24,e
900,pop26,b
900,pop26,a
900,pop26,c
900,pop27,d
900,pop27,b
900,pop27,e
900,pop27,a
900,pop27,c
900,pop29,d
900,pop29,e
900,pop29,b
900,pop35,b
900,pop35,a
900,pop35,c
900,pop35,d
900,pop35,e
900,pop38,b
900,pop38,a
900,pop38,c
900,pop38,d
900,pop38,e
900,pop39,b
900,pop39,a
900,pop39,d
900,pop39,c
900,pop39,e
900,pop40,b
900,pop40,a
900,pop40,c
900,pop40,e
900,pop41,d
900,pop41,e
900,pop41,a
900,pop41,b
900,pop41,c
900,pop43,b
900,pop43,a
900,pop43,c
900,pop43,d
900,pop43,e
900,pop46,d
900,pop46,e
900,pop46,b
900,pop46,a
900,pop46,c
900,pop47,b
900,pop47,a
900,pop47,c
900,pop47,d
900,pop47,e
900,pop49,d
900,pop49,b
900,pop49,e
900,pop49,a
900,pop49,c
900,pop51,a
900,pop51,b
900,pop51,c
900,pop51,d
900,pop51,e
900,pop52,a
900,pop52,b
900,pop52,c
900,pop52,d
900,pop52,e
900,pop53,a
900,pop53,b
900,pop53,d
900,pop53,e
900,pop53,c
900,pop55,b
900,pop55,a
900,pop55,d
900,pop55,c
900,pop55,e
900,pop57,b
900,pop57,a
900,pop57,c
900,pop57,d
900,pop57,e
900,pop10,e
900,pop10,b
900,pop10,c
900,pop11,c
900,pop11,a
900,pop50,d
900,pop50,e
900,pop50,b
900,pop3,c
900,pop3,b
900,pop3,a
900,pop3,e
900,pop18,e
900,pop18,a
900,pop18,b
900,pop18,c
900,pop23,b
900,pop23,c
900,pop23,e
900,pop23,a
900,pop28,a
900,pop28,c
900,pop14,d
900,pop14,e
900,pop48,a
900,pop48,b
900,pop30,b
900,pop30,c
900,pop1,a
900,pop1,d
900,pop0,b
900,pop0,c
900,pop0,e
900,pop21,e
900,pop21,b
900,pop21,a
900,pop21,c
900,pop34,c
900,pop56,a
900,pop44,d
900,pop17,a
900,pop17,c
900,pop45,e
900,pop45,a
900,pop45,b
900,pop45,c
900,pop25,c
900,pop25,b
